,id
10083,1386419060078911488
10084,1361572057784451074
10085,1471201015009579012
10086,1373138549277605889
10087,1437268615611523082
10088,1425776759190945793
10089,1370813853215391749
10090,1366237160278552582
10091,1376428925216243712
10092,1390529457929084930
10093,1432043197820293123
10094,1438193332434448384
10095,1426362068790349824
10096,1359356425290608643
10097,1414733691163643909
10098,1362752166457319429
10099,1416147866217766920
10100,1367278672143605761
10101,1366697769876955138
10102,1454040322829430789
10103,1383993771172384775
10104,1473517776157372418
10105,1436328162330353667
10106,1395739307000860674
10107,1387593644891377665
10108,1459168900977885188
10109,1347680744944988162
10110,1473685747953713155
10111,1414892650235301889
10112,1388797415680061442
10113,1393165545697075206
10114,1367764100676255748
10115,1420752236045475845
10116,1356701433735704576
10117,1391451901292519425
10118,1458701638420606976
10119,1362753950139617281
10120,1364706807764176902
10121,1473521290749386752
10122,1467886597559435266
10123,1429358064398897156
10124,1458364449916657668
10125,1420889570963509248
10126,1360586525172527105
10127,1466248370964639753
10128,1362544211938041858
10129,1392407316163616769
10130,1422156442547769351
10131,1473971844814409736
10132,1404620219566497793
10133,1440022681882173443
10134,1350059587156680708
10135,1365255579120390145
10136,1348189086188756993
10137,1447781635353726978
10138,1345528607440048137
10139,1445601966852165643
10140,1416533181520486400
10141,1476312079858601991
10142,1447391733247995909
10143,1372826650090553347
10144,1346664384144187393
10145,1474988065189859331
10146,1466225423902248962
10147,1357920590498320391
10148,1352717971521679360
10149,1448288673687085059
10150,1459870764174299138
10151,1456028357087350802
10152,1361816721603104768
10153,1413228125127852033
10154,1350182795436453888
10155,1390931031990079490
10156,1354432252806094851
10157,1418286378836799490
10158,1356928130431156224
10159,1456491415349964800
10160,1388264370153705472
10161,1351374547287736321
10162,1462427446502957064
10163,1347890883887247361
10164,1351028036003573760
10165,1377501008906059776
10166,1424171008592916480
10167,1370985553236140032
10168,1350382328258781187
10169,1432728113327316992
10170,1451737035908153347
10171,1440822944188416000
10172,1444307024792141826
10173,1447621876931461121
10174,1469514254088818691
10175,1461739441899413511
10176,1430004877443403779
10177,1372500470166548483
10178,1370109787682217985
10179,1426569162718019584
10180,1468563545918824448
10181,1351622145609228289
10182,1395906646983970821
10183,1362867781386002432
10184,1474161166712717317
10185,1437621125433937920
10186,1363415150716452867
10187,1360277350789902343
10188,1361769007611858947
10189,1368990625002061830
10190,1362519489896660992
10191,1426604338546462728
10192,1381443710253203459
10193,1403008340830085125
10194,1363684940966211584
10195,1401356320939204609
10196,1372249546991017986
10197,1394627583518691329
10198,1394064539612766209
10199,1414770454137655296
10200,1370752120341811200
10201,1436050288893468675
10202,1470872475219152911
10203,1426266884467568647
10204,1356950912439263240
10205,1440067857165864966
10206,1372035021888978944
10207,1376889054030135296
10208,1375847236484149255
10209,1361512780629696527
10210,1470680794704216066
10211,1360470626121711616
10212,1369090566646992896
10213,1355640363709566976
10214,1465795373222756352
10215,1360936461214900225
10216,1451695971281289227
10217,1450503319391285253
10218,1366977102864596993
10219,1431590675380936704
10220,1403322206835286026
10221,1412267596775297025
10222,1347166134534082581
10223,1363264245895475201
10224,1354234052321140740
10225,1414504504507121670
10226,1448623612605440008
10227,1430492902233419785
10228,1386319478149898241
10229,1425162116999393284
10230,1411416034075156487
10231,1361437624716689413
10232,1431817766902849539
10233,1376416480296833029
10234,1445889042105597956
10235,1439791001258708999
10236,1377667047656718341
10237,1356680836209336327
10238,1390550409572278275
10239,1361594893961986048
10240,1394581066820816897
10241,1401696688566325249
10242,1421567320875577348
10243,1358448525692989442
10244,1396213850031247372
10245,1349392485794140160
10246,1442006079697788929
10247,1452969354862239751
10248,1397850115948285955
10249,1404900830998798338
10250,1351561354046566403
10251,1445123191039475728
10252,1352779964915957761
10253,1435274749312077824
10254,1381650821734092806
10255,1416193649843576836
10256,1457562278379892738
10257,1374225525451984897
10258,1374004308216213504
10259,1428620296538501122
10260,1391878360939352066
10261,1445181346557595649
10262,1389696294365581314
10263,1461338360358658052
10264,1369806655043502080
10265,1463295921064603652
10266,1351707232593915905
10267,1400583983948210180
10268,1375803987769839618
10269,1423383566667370504
10270,1361367166843453443
10271,1356966642429751300
10272,1422266364413235208
10273,1476426295718420483
10274,1386296717448941575
10275,1361164679461093377
10276,1348587324351897600
10277,1360275860532518913
10278,1433024399251279876
10279,1398988987537186818
10280,1393081032073572356
10281,1449419686177804290
10282,1439406745722359810
10283,1446086659431358471
10284,1425503938598539267
10285,1354330304232697856
10286,1351194706575810562
10287,1347530356585541632
10288,1410266892506370055
10289,1393276815880245249
10290,1367899819809849352
10291,1354971446242586625
10292,1467442404550746115
10293,1396204218978025478
10294,1369179630888882179
10295,1402452898269863937
10296,1430424717765251074
10297,1469737257108180999
10298,1452366851846008834
10299,1396262366057226240
10300,1369062881296220161
10301,1398220974802173952
10302,1362775899947565059
10303,1443325989610827780
10304,1365593164187201538
10305,1374018176820871171
10306,1374459356012449803
10307,1401928028113051650
10308,1423543918566719489
10309,1382697425236856836
10310,1414929133143003136
10311,1390441249119772677
10312,1409792993754685440
10313,1474191314321350656
10314,1469563977688571905
10315,1348418382182424576
10316,1390145382945013760
10317,1388265548388081664
10318,1418109681256570885
10319,1476605616001101824
10320,1346600358202716161
10321,1378993317074104321
10322,1368606687817441288
10323,1450870178112278534
10324,1350690136405655557
10325,1346503034692624384
10326,1380815652655570945
10327,1366097131002597378
10328,1345762663813369857
10329,1405859832322793472
10330,1368184598748925957
10331,1462371335213137924
10332,1364621011212247043
10333,1416458127109763075
10334,1360959694274240519
10335,1346634900192043009
10336,1462616833786318849
10337,1401227035125616641
10338,1476656848682074117
10339,1415733692824182790
10340,1448163165305454595
10341,1362912829976817671
10342,1359781461948125185
10343,1462521586297225229
10344,1460693772707241989
10345,1471826663013027843
10346,1443185829413797888
10347,1441567429985964040
10348,1406531929781026816
10349,1471793015220064261
10350,1360433928415416320
10351,1474531912756649984
10352,1399769083936116742
10353,1379483449766117378
10354,1437534462372368384
10355,1369812711132061701
10356,1405465209465155586
10357,1361159777687117829
10358,1470563243403980802
10359,1376022658232561665
10360,1456994417940865026
10361,1397115986617290753
10362,1439135581993414657
10363,1410591760212975619
10364,1467825575838560256
10365,1365665065446309891
10366,1386683828656300033
10367,1362646595477458950
10368,1392021469085982723
10369,1366723688465326080
10370,1423886632147587072
10371,1382831296179806209
10372,1456773331550568449
10373,1396917433802317830
10374,1440595238825775105
10375,1370793629040656391
10376,1412155760704905216
10377,1385989838990675969
10378,1440047320595271681
10379,1359666373950119938
10380,1370357123083829254
10381,1349121527069990916
10382,1376837909718962179
10383,1346826386485473280
10384,1465509154005655553
10385,1445954546367225860
10386,1373253686567317504
10387,1469021319157198853
10388,1371912063128276992
10389,1474826472040841218
10390,1446867869879443462
10391,1398153431559385091
10392,1391657669874774017
10393,1345671271124754432
10394,1456562262081159171
10395,1411113678372446209
10396,1394958780870311936
10397,1468602681547763714
10398,1438048954164285441
10399,1423071625222688768
10400,1464202279750410254
10401,1406565303450931207
10402,1380658199523688449
10403,1460882183376314371
10404,1413614040908242944
10405,1382439807234625539
10406,1380480690035290114
10407,1433295910835036163
10408,1403685312618971148
10409,1351530560997392389
10410,1463507701363666951
10411,1403759199532822532
10412,1449447339995897867
10413,1433821811150622725
10414,1352570621184647168
10415,1396390460223012866
10416,1362480132762390529
10417,1349506536251375617
10418,1377377794070560771
10419,1367481703309185047
10420,1447409907955818496
10421,1367241914043408387
10422,1411080937568342018
10423,1354421942418288646
10424,1348298208682758145
10425,1419669645976653824
10426,1405567694221443076
10427,1443246750400196620
10428,1422129179978391555
10429,1360605943457808384
10430,1366120992356057098
10431,1462424309239095301
10432,1475987451978174475
10433,1443535262030704641
10434,1437057353363374083
10435,1422016850171469826
10436,1348736444119076864
10437,1425003984226508800
10438,1466421903640379407
10439,1458674906858541058
10440,1471384615294103555
10441,1363287450697760769
10442,1346001878643929088
10443,1376564836067344388
10444,1374722816621170695
10445,1448263305588449280
10446,1410204683092860933
10447,1376338320209272833
10448,1416384177688268801
10449,1461823150811860993
10450,1411145402095652866
10451,1447645185882611721
10452,1387136242320564225
10453,1445151238291607555
10454,1383151972165980160
10455,1423479013167751168
10456,1372556333698797573
10457,1470019470018056197
10458,1406176415746244609
10459,1393282101924012032
10460,1366509383946022918
10461,1469555984624463873
10462,1365481748016951296
10463,1445257640200876033
10464,1426040132264554497
10465,1462582632311525376
10466,1369306791515930637
10467,1389898012302917632
10468,1417681184331608069
10469,1351886129256136708
10470,1451246947520626688
10471,1370059008405569540
10472,1379871281638612992
10473,1476211668933914624
10474,1352711314838335494
10475,1370207956751548420
10476,1457181022173515782
10477,1365209330715291651
10478,1383359627287359495
10479,1384062112767434754
10480,1426588680337215491
10481,1359544073825234944
10482,1445194148097708033
10483,1455931532032552964
10484,1422603345882140676
10485,1384337793128615937
10486,1395258470992121864
10487,1432329554975145989
10488,1404943066465591297
10489,1406222582500806662
10490,1438819583075528708
10491,1414007632579465217
10492,1383551521648910336
10493,1473022256624324611
10494,1390041478366437383
10495,1423841417386934275
10496,1430803717222289413
10497,1458480847544279052
10498,1455868811903737857
10499,1465936174531420163
10500,1362966686819897346
10501,1433114390409056260
10502,1380309486963892226
10503,1415965790180945921
10504,1373869555219582977
10505,1359102169857851392
10506,1355592485788151818
10507,1462752779781431299
10508,1451513243546144772
10509,1427727782386323471
10510,1391450211256606724
10511,1353063894328119296
10512,1388482593998376965
10513,1366806147903090694
10514,1369382278997106697
10515,1356604353382072321
10516,1404512821036130308
10517,1394826354395258883
10518,1419141609359384576
10519,1362977306206216195
10520,1437793504017666064
10521,1362455743853568006
10522,1430500458578198529
10523,1463721625665343488
10524,1457442457067540484
10525,1378469205163511814
10526,1430915571726569472
10527,1352366452821655554
10528,1380824472748494851
10529,1390622461755019270
10530,1472567402441363461
10531,1376892963532406788
10532,1368101471015870464
10533,1420882614081183751
10534,1379903907724460035
10535,1404149446242414598
10536,1466711753207828483
10537,1474250868400607233
10538,1372841394671214596
10539,1350540057384415232
10540,1351662041883283459
10541,1442422477905219586
10542,1349730830441041921
10543,1476539350720696323
10544,1388913853451362308
10545,1431554459398717441
10546,1355079770325852161
10547,1350762022267449346
10548,1451496143926476803
10549,1387527038324543491
10550,1376580557014900736
10551,1405642270741696512
10552,1437732872371281921
10553,1449805000922865664
10554,1440283475244814342
10555,1475924621471801344
10556,1455854269937106946
10557,1346200911673053184
10558,1470844087993462784
10559,1349774889213857792
10560,1390698189309714434
10561,1345376803913797632
10562,1423512967849463810
10563,1351878500333006850
10564,1433489917326331908
10565,1385535316950351873
10566,1391911973030301697
10567,1351619156588728320
10568,1352761360652922882
10569,1472262151901523972
10570,1366450102475378690
10571,1460635300997177345
10572,1351354245233065984
10573,1421095228308529156
10574,1385188895428591617
10575,1372933922091380741
10576,1422942908152492035
10577,1401277522851991552
10578,1362997938079735809
10579,1375005881033752576
10580,1399095420559794177
10581,1363837490797379585
10582,1356280002107609089
10583,1416405277188952065
10584,1415254470951415809
10585,1476223264569450497
10586,1381701017809657860
10587,1409429864747253761
10588,1465433577089212419
10589,1475863122284093446
10590,1442372213093588992
10591,1413626222224023556
10592,1460315413288345604
10593,1351099915217338370
10594,1345082453397020673
10595,1425185902159187976
10596,1446664736389664769
10597,1390955131328507905
10598,1456382770289197056
10599,1418969838433804291
10600,1362541153115992068
10601,1399440555994714119
10602,1433779573062205446
10603,1366479934227681281
10604,1375902558368235522
10605,1412987483265044481
10606,1461317526009397251
10607,1440793013572169733
10608,1468188742389321733
10609,1418094024381157377
10610,1360846550814048257
10611,1438686149992534018
10612,1431201832299384840
10613,1353242603819569152
10614,1476731828765700109
10615,1357345430598656008
10616,1451442266476851204
10617,1374685765733658626
10618,1426644788993044482
10619,1473605655416254468
10620,1417288257516326912
10621,1420715808662212617
10622,1375166837319667715
10623,1445410127452966915
10624,1455898552647962639
10625,1403530625659797507
10626,1403211790549282821
10627,1457109982676193285
10628,1461099427876282373
10629,1348723357672484871
10630,1431378130543984640
10631,1412469582686740483
10632,1463451112724258825
10633,1438872456010293248
10634,1359404239802355714
10635,1357750515354992642
10636,1461053850983743488
10637,1400523678132080646
10638,1351852551700934656
10639,1382153703508049921
10640,1363263788988829700
10641,1350670501400743936
10642,1456071455309926406
10643,1370198482733109252
10644,1422612641034477573
10645,1348655170373230597
10646,1443010141150855176
10647,1476431865217122308
10648,1460739694212308995
10649,1373897718737870850
10650,1379224052091473926
10651,1377906436106289159
10652,1356632966018039813
10653,1476902966267453446
10654,1451423084578287630
10655,1463403347948494850
10656,1415310446056329217
10657,1359597560772624394
10658,1390676779107602443
10659,1412246887911071745
10660,1362446783452954631
10661,1373725157638893569
10662,1419745128328138755
10663,1473851740206379015
10664,1387428484746731520
10665,1376536221216866304
10666,1438769567178833923
10667,1362231271745753092
10668,1470796326971445255
10669,1377776378356043776
10670,1420169165281927171
10671,1453596907784257539
10672,1432496508377698305
10673,1450934833992110080
10674,1347682170920427521
10675,1413574643139727364
10676,1416190923541676033
10677,1390485383952035840
10678,1383809692246237197
10679,1429792298410332162
10680,1420240102106796034
10681,1368841425249595394
10682,1433149660957401088
10683,1458282644781912071
10684,1409200584448692225
10685,1434088644801966080
10686,1350383311399563270
10687,1355841116998930433
10688,1403763893441155072
10689,1445026908064731137
10690,1442499073634832384
10691,1396248918493732866
10692,1365296820805636098
10693,1354065091071782912
10694,1430329093216608257
10695,1344811879772860416
10696,1370109788185456642
10697,1370549197355683840
10698,1348779511433760768
10699,1347967647615508480
10700,1412626496892645381
10701,1377327172495499265
10702,1419926796762423297
10703,1404658395613962243
10704,1376445406133977092
10705,1401119111845928960
10706,1439123396068052993
10707,1435256247331266565
10708,1468869313876541445
10709,1376932235367100422
10710,1352979477551177729
10711,1357781043642826761
10712,1380990752541511680
10713,1380128467128303622
10714,1345129198181117953
10715,1420498252617510914
10716,1378122093892603909
10717,1394549688540581888
10718,1393929374102077445
10719,1441634398210719747
10720,1348501259112894470
10721,1370197481607241729
10722,1431723076966928384
10723,1347892485113192450
10724,1359495094722781189
10725,1381117311210332162
10726,1385700479506821121
10727,1348153482734276608
10728,1402515770844889090
10729,1352841266778628099
10730,1386828363822686209
10731,1472027587224342529
10732,1416504367876767745
10733,1376337772810661888
10734,1380896464784797700
10735,1423645433864273923
10736,1383573119403651076
10737,1391076259019563010
10738,1371899191719460866
10739,1364630245928800256
10740,1402696219156156424
10741,1362555133838696450
10742,1445023872038973450
10743,1345090759658254339
10744,1365049048361701378
10745,1399740519341867008
10746,1415469185749094409
10747,1408224650576891906
10748,1414515422544777220
10749,1407113472379400198
10750,1349855640076902400
10751,1401265871104978944
10752,1357222861904216064
10753,1361568287658807296
10754,1405182135141474306
10755,1411934692111269891
10756,1471918123288829956
10757,1372363977234079745
10758,1389670681999147008
10759,1457210013982724098
10760,1466548252556378125
10761,1459607663327727616
10762,1378393104819052552
10763,1347818740235296773
10764,1360596224072630277
10765,1357519111119663106
10766,1345467722952413184
10767,1389166440582979584
10768,1372496539579453442
10769,1384026509090779139
10770,1350735926608199682
10771,1441434338730643462
10772,1356655942817955843
10773,1455882466107985923
10774,1374437236100329473
10775,1348295735662567424
10776,1428328996987711498
10777,1443211487724638212
10778,1375056873792155650
10779,1475291617745686530
10780,1438065571300626436
10781,1377744794403938305
10782,1413815300609433602
10783,1423028953892151301
10784,1352443375887261703
10785,1432364709559390214
10786,1358145027017297920
10787,1387130624981434368
10788,1430061155205230630
10789,1388451141348855818
10790,1351289650971897857
10791,1442581893363355651
10792,1412392114990710790
10793,1395509860649816064
10794,1470112222760349703
10795,1365074329331924999
10796,1460928988298235904
10797,1429966256887717891
10798,1410847710916145152
10799,1356765180634533889
10800,1447581596207382530
10801,1399240180695846915
10802,1442581628270874626
10803,1410586936151089156
10804,1445317225787760643
10805,1443530554436169728
10806,1472845383428546561
10807,1402976611725500422
10808,1435681495356743681
10809,1388675912321880064
10810,1373861417942716418
10811,1399747577826873344
10812,1435558544615481346
10813,1474745604588900352
10814,1436733021751816197
10815,1345748296887889920
10816,1426140987768836101
10817,1407664861497208836
10818,1435323254961577985
10819,1366078724530184196
10820,1472266475050131457
10821,1349503951301820416
10822,1384935169447038979
10823,1383388197925703682
10824,1389436206488989698
10825,1396286319580569605
10826,1433499646945599494
10827,1411354908175978505
10828,1354198270290112515
10829,1465378213975273480
10830,1386274461171605504
10831,1411993129834758144
10832,1423895443998601222
10833,1431762775974551555
10834,1409886238010662921
10835,1374453177932599297
10836,1446323289190633477
10837,1372209978224881672
10838,1371053785104187395
10839,1476249790996357123
10840,1346698022349107200
10841,1413729972158672896
10842,1475224842752479239
10843,1377791144336232453
10844,1468029750543364105
10845,1432025260774232068
10846,1471859975815372806
10847,1448927370115788800
10848,1361376746872971269
10849,1351281963932372995
10850,1350412926105083904
10851,1451998386647937025
10852,1420819768811180036
10853,1351008921146847234
10854,1420362015793721350
10855,1369812574808592390
10856,1441044521094053904
10857,1353681545102503936
10858,1470594072872054784
10859,1350223354045861890
10860,1433515994002116609
10861,1363369240380788736
10862,1425616386865319937
10863,1369205247990669313
10864,1374794163594567685
10865,1393826564505313285
10866,1430810962106355713
10867,1409104263851102211
10868,1362901342717624320
10869,1352705227720417283
10870,1456082454519840769
10871,1361709056784691202
10872,1370561515225419777
10873,1367945198681079810
10874,1412246703714021384
10875,1379517743016329216
10876,1370366095056629768
10877,1376456771884228608
10878,1350118285526896652
10879,1380845694370471938
10880,1346657757726986248
10881,1353824975950643202
10882,1377387821116309504
10883,1433805381411745792
10884,1357054350951129090
10885,1399704650354360323
10886,1355230904873005064
10887,1390416221439397892
10888,1360823670600392710
10889,1436321384037298198
10890,1462156309298507777
10891,1415049208504233985
10892,1446795326828908550
10893,1445501185042046976
10894,1426591191487946753
10895,1347422808155033602
10896,1427479134154919939
10897,1408360334683897863
10898,1422208232798392328
10899,1466404974150275076
10900,1460455433546526720
10901,1435011689708232709
10902,1466416134819700737
10903,1448936687053180961
10904,1380837977702555648
10905,1346048744370954241
10906,1356966847153799171
10907,1380014641410084865
10908,1375461044743720962
10909,1351028929671401474
10910,1441727221064876044
10911,1455960150674755588
10912,1370251594265206786
10913,1404970742962286603
10914,1389360637805879296
10915,1388916208070709248
10916,1455240508134076431
10917,1430696568689152007
10918,1459921570135265287
10919,1421443813114007552
10920,1411466654580678656
10921,1357134156036100102
10922,1438038277865435136
10923,1431425059269324809
10924,1424938828092125188
10925,1417199508899999745
10926,1468356609374097419
10927,1396337668225572864
10928,1467887278945193991
10929,1426564543061364740
10930,1443494458524372992
10931,1420267445860769797
10932,1442526989848621056
10933,1473565225626611714
10934,1437702881608716288
10935,1396005360700362752
10936,1360610239511465986
10937,1466021075695947780
10938,1380838312428982275
10939,1386983469230788609
10940,1388523948829151237
10941,1456847379148283910
10942,1465944507283869698
10943,1440933955054735361
10944,1383242322976989186
10945,1352146692515180544
10946,1433544758731829279
10947,1361136040334020614
10948,1347798517582974982
10949,1438542545018097673
10950,1462495298476036104
10951,1398335599828942850
10952,1440060779068149760
10953,1387453452457025537
10954,1360892386470076419
10955,1469181334316732416
10956,1458642585665212420
10957,1410256300508811272
10958,1448764688985047040
10959,1471480230032265216
10960,1354679303686955012
10961,1462878658255802376
10962,1377122238671974409
10963,1355772854143430657
10964,1406133403955597314
10965,1374711057864876039
10966,1355762987580022788
10967,1413837438364135426
10968,1365409807751131147
10969,1429610954392842241
10970,1438211026412089344
10971,1404423592876515330
10972,1362253284791242752
10973,1411700250197303297
10974,1352261174839033856
10975,1352278025191247872
10976,1470872792635625472
10977,1361503859424849924
10978,1404510075486674956
10979,1389116398266249221
10980,1395065479849406468
10981,1357764366058201090
10982,1354642216514445312
10983,1369583447044415491
10984,1420081693722128389
10985,1468557181993766913
10986,1424419776504295428
10987,1387747552976461824
10988,1421461406617067521
10989,1350240073724391424
10990,1457961168455155712
10991,1362795675025563648
10992,1359778721477971969
10993,1366335010479829001
10994,1372246662673006592
10995,1372170664187154436
10996,1462571743554457614
10997,1385291971326091265
10998,1380825070164148224
10999,1473332526567591946
11000,1416206731273773058
11001,1383650819619262465
11002,1367872148166111243
11003,1450868556518735875
11004,1429888511440834575
11005,1441452218851500033
11006,1349988995065806848
11007,1403404981890338816
11008,1430470010636484616
11009,1350906508188540934
11010,1426676208167788548
11011,1469844478517256195
11012,1368247238552674308
11013,1476886086320275479
11014,1381911623212929024
11015,1422326909850034176
11016,1453905488228278311
11017,1456909355870298112
11018,1355645016295813120
11019,1404608344032116740
11020,1440030088968302595
11021,1458744287844343809
11022,1375932677619130368
11023,1345130185406861312
11024,1359745937611046914
11025,1431686735298236417
11026,1353381067231801344
11027,1383119424182386688
11028,1345869501078888448
11029,1401796552558059520
11030,1365151286379876352
11031,1456624727028600835
11032,1370546597411622913
11033,1380447074588704770
11034,1420255871041343488
11035,1436811805343424514
11036,1465835019210002437
11037,1404249823306526724
11038,1473222310131748865
11039,1363687121354113024
11040,1455316228843638791
11041,1364478345644228610
11042,1466444079529660418
11043,1475912106532909056
11044,1424293069319393289
11045,1395999124936404992
11046,1350999072539348999
11047,1404224913221722117
11048,1345939363390083073
11049,1363243604207042560
11050,1359954365994459145
11051,1455804341131128832
11052,1348375195829100545
11053,1468495148459954177
11054,1450828011868233729
11055,1402677247576883200
11056,1384962677190152194
11057,1372127728745467907
11058,1400485314288836613
11059,1389777129609572354
11060,1352328029519929346
11061,1445433705695166464
11062,1380301593455824896
11063,1357496663258980353
11064,1423552197846085633
11065,1415279923456061447
11066,1374013132729847809
11067,1372583819811885057
11068,1388429235774050304
11069,1380217173608648709
11070,1367612608891809799
11071,1421125701655166978
11072,1462322536247480328
11073,1425596411517747204
11074,1415370623740792838
11075,1351091379116662787
11076,1471118800703655936
11077,1400262232068530177
11078,1397343623797166081
11079,1357963990182330368
11080,1386862697858441222
11081,1391140784892747780
11082,1467422782308950018
11083,1425993998414536708
11084,1366139331639865345
11085,1462888878122090499
11086,1447389541602635778
11087,1388719915138494469
11088,1353818218931003392
11089,1403123938046185477
11090,1411640455347978240
11091,1355896745398571008
11092,1386643729155600396
11093,1350051856622391296
11094,1355750963836035075
11095,1378952209380020229
11096,1468534588280553475
11097,1464520916944101381
11098,1469873498835222531
11099,1378497838817107968
11100,1373184482426167300
11101,1380868922971316224
11102,1430214819697856520
11103,1423604950702112772
11104,1400082851161198594
11105,1360317725743058944
11106,1384865482038292480
11107,1451141237910671362
11108,1393677271563710469
11109,1402633802556526596
11110,1364154471404683267
11111,1384073541264437252
11112,1433944726969978881
11113,1348744311291191297
11114,1406730040944074752
11115,1394879496591790083
11116,1387985125519110146
11117,1374061135444467719
11118,1374337340672475139
11119,1432493478672543747
11120,1382815416825749504
11121,1368341174759653376
11122,1362630455535804416
11123,1375222251973410829
11124,1387364660312256513
11125,1440529261169836035
11126,1360794728531386368
11127,1346609574330183682
11128,1355517983150530565
11129,1444950441675067393
11130,1369295034449854469
11131,1405225454290849799
11132,1420517709771460613
11133,1422369323025305600
11134,1456210407576772609
11135,1356676933421948928
11136,1450499510023639048
11137,1424431508186701826
11138,1363035671930281986
11139,1415614487969812480
11140,1435410116300447748
11141,1422206508675252224
11142,1424864639700058113
11143,1458153779778424837
11144,1424664297746096130
11145,1379344494525624320
11146,1432236504823197697
11147,1441385048674951170
11148,1378346427013857286
11149,1371688948171345925
11150,1433255675321372673
11151,1415375977904058372
11152,1355841524165210115
11153,1359366481847402497
11154,1376289384249573378
11155,1399578860321226753
11156,1437846544494075909
11157,1354079496165617664
11158,1476144972218912770
11159,1394981412382576650
11160,1399821529593036803
11161,1352088554533507077
11162,1347905981620121600
11163,1430168074305605638
11164,1476603649321324551
11165,1459086211520339975
11166,1369362337019400198
11167,1386699270707761162
11168,1368752303424081922
11169,1362231294097252355
11170,1440026069848006656
11171,1394341588680298503
11172,1359474234326671365
11173,1353223023143358464
11174,1442885195296919554
11175,1389887635909451782
11176,1453693320891355137
11177,1462266071432384516
11178,1436684748630470661
11179,1359996738040332290
11180,1372111843523768321
11181,1344795559027208193
11182,1466315955408195587
11183,1377263567049781253
11184,1347710654124199937
11185,1358783528234852354
11186,1388845596212187138
11187,1345363655030878213
11188,1376176414274293763
11189,1403655312087949315
11190,1391249149966766084
11191,1437901481487831050
11192,1380717201083166722
11193,1473459664461389828
11194,1464448153990610944
11195,1390546947874902017
11196,1466523723452891141
11197,1435909173255053314
11198,1405087764387930112
11199,1469094606096715785
11200,1447632616673341440
11201,1435019211886182401
11202,1409685257616445445
11203,1431513527836086272
11204,1426474459758727169
11205,1361587975096795137
11206,1433174823253987328
11207,1388095035435110401
11208,1362514747338465301
11209,1365921200514363398
11210,1382006841157255169
11211,1419032558025670664
11212,1400235792589598722
11213,1466461325131976705
11214,1445222685613727744
11215,1359871679795781635
11216,1397697357521772549
11217,1445599661478211589
11218,1357632568850583552
11219,1361845950298411022
11220,1452385823048052747
11221,1402660789207683080
11222,1353480728076550145
11223,1449472777065570309
11224,1399362413514956804
11225,1468239393009934341
11226,1458841217383518211
11227,1407594292894339080
11228,1345958154580869122
11229,1382816974284025856
11230,1387199395909734409
11231,1373607002186907648
11232,1345141308848021505
11233,1358872422305308673
11234,1433836453855956998
11235,1468129913026891776
11236,1377603051360563209
11237,1433021895226667008
11238,1427025283069227012
11239,1370630651226030080
11240,1416211289949491207
11241,1381585488134369284
11242,1383256998473461767
11243,1412027240028594176
11244,1419568678169944066
11245,1375796325028130818
11246,1380342722771451906
11247,1437928090253017094
11248,1441198739721424896
11249,1369312214860070914
11250,1348124920144932864
11251,1348045641918918657
11252,1423347854781796356
11253,1363294815186747398
11254,1361681624350523409
11255,1453633306369593352
11256,1370753686201372675
11257,1441160454118821889
11258,1441696191956275201
11259,1366544391012253698
11260,1362157189964693511
11261,1374995201924726788
11262,1355954599425945601
11263,1362147291415642121
11264,1405832382033412096
11265,1377502532671582210
11266,1361452221074788352
11267,1355672815870111751
11268,1450094508146774017
11269,1411083876550823940
11270,1344916297906319360
11271,1432821924636151817
11272,1433155410479964166
11273,1462934778332786696
11274,1389641836856320006
11275,1470926085160378369
11276,1382971299144732672
11277,1411521464529043456
11278,1420149172796329984
11279,1426941504652812297
11280,1438546260491964418
11281,1348691652412641283
11282,1363267430215274497
11283,1418520673169731593
11284,1419650807969062914
11285,1368462016264826881
11286,1424837254464290818
11287,1393340878102614021
11288,1456101918976188416
11289,1396764263591682048
11290,1344823264187707393
11291,1455310374929149962
11292,1377442708743143426
11293,1415944453114707968
11294,1360722092652703746
11295,1429016877276274689
11296,1420104340866482183
11297,1363447793495527424
11298,1351878760665124870
11299,1359224557563830274
11300,1354793277929762816
11301,1405873130703405058
11302,1362524688979689472
11303,1471785414939795468
11304,1368173624650305539
11305,1356875392292773896
11306,1464959277315989518
11307,1372565432746524673
11308,1366268667323949059
11309,1459145620665610244
11310,1378467395128463361
11311,1443155639753138181
11312,1349718005094215682
11313,1372610365696139265
11314,1473947965106659341
11315,1410151405583745024
11316,1376793855044022274
11317,1451574041626750978
11318,1368227356528152576
11319,1445180724571607041
11320,1388965958836961284
11321,1357388464283615233
11322,1475471201409679367
11323,1377935801305112577
11324,1450471513644273672
11325,1356302831012241409
11326,1401386059292893185
11327,1359925326864916483
11328,1358086833813540864
11329,1456810060731006977
11330,1387877753500827649
11331,1420278035052433419
11332,1368352899370266629
11333,1449232403071836167
11334,1365001524674355200
11335,1361895413888999425
11336,1455553725469134854
11337,1438444665896902660
11338,1451701266862780421
11339,1428790526678028294
11340,1362549320193617923
11341,1357011352636649473
11342,1434965933303414792
11343,1419554696121884677
11344,1474764898760642569
11345,1425272324950052873
11346,1434618828298858497
11347,1356708981838913536
11348,1427900529275932676
11349,1411258927182880776
11350,1369947304908759041
11351,1430622619578085377
11352,1417474375759110150
11353,1413047144878166021
11354,1378192400775061504
